id,user_id,group_id,type,amount,category,description,recorded_by,date,created_at,ward_id
c3a5e6b0-6621-4ad2-8cc5-ebca2a5198dc,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,2200,Internet nhà văn hóa TDP,Thu Internet nhà văn hóa TDP - Hộ TRẦN VĂN LƯỠNG [QUY_e041b5dd-1963-452c-aac5-3cd60e565b81],Hệ thống tự động,2026-08-07,2026-09-01 10:49:47.198+00,00000000-0000-0000-0000-000000000000
cae07945-0fe7-4c74-9c00-e96e6ecd30f7,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,5000,Kinh phí chè nước cho các hội họp TDP,Thu Kinh phí chè nước cho các hội họp TDP - Hộ TRẦN VĂN LƯỠNG [QUY_720e3421-f7ed-4b35-a60e-d6c091b98585],Hệ thống tự động,2026-08-07,2026-09-01 10:49:47.198+00,00000000-0000-0000-0000-000000000000
58ac7105-952c-4fc7-8c02-2a24364535cd,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,24000,Kinh phí tổ chức tang lễ,Thu Kinh phí tổ chức tang lễ - Hộ TRẦN VĂN LƯỠNG [QUY_20147743-02cd-48e8-baf9-979b58fa6f20],Hệ thống tự động,2026-08-07,2026-09-01 10:49:47.198+00,00000000-0000-0000-0000-000000000000
4c0f2a8b-78a8-4348-8824-c38c63e0efb0,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,50000,Kinh phí chi hoạt động văn hóa - an sinh xã hội,Thu Kinh phí chi hoạt động văn hóa - an sinh xã hội - Hộ TRẦN VĂN LƯỠNG [QUY_3b9fe1a5-e076-4845-b70a-9e13abeeeecb],Hệ thống tự động,2026-08-07,2026-09-01 10:49:47.198+00,00000000-0000-0000-0000-000000000000
6715852c-489a-42c7-984b-466f9b11fcb5,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,50000,"Kinh phí chi hoạt động chăm sóc thiếu niên, nhi đồng.","Thu Kinh phí chi hoạt động chăm sóc thiếu niên, nhi đồng. - Hộ TRẦN VĂN LƯỠNG [QUY_4d66361a-416f-438d-8433-5df70fc8dda6]",Hệ thống tự động,2026-08-07,2026-09-01 10:49:47.198+00,00000000-0000-0000-0000-000000000000
4cd1bc23-4c3f-492f-9912-34c4136f26ff,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,20000,Kinh phí cho điện chiếu sáng của 7 nhà văn hóa,Thu Kinh phí cho điện chiếu sáng của 7 nhà văn hóa - Hộ Đỗ Đình Long [QUY_d4b67607-341a-4a32-b14e-dc05999dc6df],Hệ thống tự động,2026-08-11,2026-09-01 10:49:47.198+00,00000000-0000-0000-0000-000000000000
5c17f18e-2714-411a-81a6-febe3c4edbfd,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,6000,"Kinh phí bảo vệ, vệ sinh Nhà văn hóa","Thu Kinh phí bảo vệ, vệ sinh Nhà văn hóa - Hộ Đỗ Đình Long [QUY_423226e4-4e74-4b02-bb2e-f23d22dc35fe]",Hệ thống tự động,2026-08-11,2026-09-01 10:49:47.198+00,00000000-0000-0000-0000-000000000000
06aed1f6-0a35-4f6b-a21f-0e990edec987,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,2200,Internet nhà văn hóa TDP,Thu Internet nhà văn hóa TDP - Hộ Đỗ Đình Long [QUY_bccd2c65-de09-459e-a1da-4de91f47ce28],Hệ thống tự động,2026-08-11,2026-09-01 10:49:47.198+00,00000000-0000-0000-0000-000000000000
572a8a50-5868-4d6e-9d7c-68bc49a5e117,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,5000,Kinh phí chè nước cho các hội họp TDP,Thu Kinh phí chè nước cho các hội họp TDP - Hộ Đỗ Đình Long [QUY_30811240-1954-41c0-a659-60aa6cb1a0fb],Hệ thống tự động,2026-08-11,2026-09-01 10:49:47.198+00,00000000-0000-0000-0000-000000000000
2d23aaa8-8f52-4b54-b1b7-c83659de7153,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,24000,Kinh phí tổ chức tang lễ,Thu Kinh phí tổ chức tang lễ - Hộ Đỗ Đình Long [QUY_2925ef2a-b2af-439b-95a4-69c0448307a3],Hệ thống tự động,2026-08-11,2026-09-01 10:49:47.198+00,00000000-0000-0000-0000-000000000000
aa408c5d-217a-427e-ad1b-bf05a6f0ebfc,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,50000,Kinh phí chi hoạt động văn hóa - an sinh xã hội,Thu Kinh phí chi hoạt động văn hóa - an sinh xã hội - Hộ Đỗ Đình Long [QUY_0f2c1efa-7002-4b93-aff2-17ee0d46eea9],Hệ thống tự động,2026-08-11,2026-09-01 10:49:47.198+00,00000000-0000-0000-0000-000000000000
07877855-3d52-42e9-9f30-99a1ec27da02,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,50000,Quỹ khuyến học,Thu Quỹ khuyến học - Hộ Đỗ Đình Long [QUY_5f31d516-f200-41c1-b8c1-ada53ae02bfa],Hệ thống tự động,2026-08-11,2026-09-01 10:49:47.198+00,00000000-0000-0000-0000-000000000000
ea47105e-c346-4532-8e08-d49245626754,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,50000,"Kinh phí chi hoạt động chăm sóc thiếu niên, nhi đồng.","Thu Kinh phí chi hoạt động chăm sóc thiếu niên, nhi đồng. - Hộ Đỗ Đình Long [QUY_57908f66-403a-4b86-9e79-816f5e59bc3e]",Hệ thống tự động,2026-08-11,2026-09-01 10:49:47.198+00,00000000-0000-0000-0000-000000000000
0fc40ef0-cfb7-449d-b6bd-b0ddb5c2134c,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,20000,Kinh phí cho điện chiếu sáng của 7 nhà văn hóa,Thu Kinh phí cho điện chiếu sáng của 7 nhà văn hóa - Hộ NGUYỄN THỊ LAN [QUY_3dfd352f-7010-4ea1-a301-72be2cce6969],Hệ thống tự động,2026-07-26,2026-09-01 10:49:55.6+00,00000000-0000-0000-0000-000000000000
86f65236-d32b-4f53-ad15-93cc9eb875bf,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,6000,"Kinh phí bảo vệ, vệ sinh Nhà văn hóa","Thu Kinh phí bảo vệ, vệ sinh Nhà văn hóa - Hộ NGUYỄN THỊ LAN [QUY_73d48449-83de-4f95-80c1-bf83b54675c9]",Hệ thống tự động,2026-07-26,2026-09-01 10:49:55.6+00,00000000-0000-0000-0000-000000000000
758da045-65ff-4cb0-8911-7e1fa400b1a2,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,2200,Internet nhà văn hóa TDP,Thu Internet nhà văn hóa TDP - Hộ NGUYỄN THỊ LAN [QUY_39ff3d3a-6644-473b-b2a9-f9eea34b1113],Hệ thống tự động,2026-07-26,2026-09-01 10:49:55.6+00,00000000-0000-0000-0000-000000000000
0089a8e5-f882-4de8-9654-63fc359dd103,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,5000,Kinh phí chè nước cho các hội họp TDP,Thu Kinh phí chè nước cho các hội họp TDP - Hộ NGUYỄN THỊ LAN [QUY_41e4a62a-35db-4eaf-b051-452f8e89aae4],Hệ thống tự động,2026-07-26,2026-09-01 10:49:55.6+00,00000000-0000-0000-0000-000000000000
b78e14a2-4a31-4b10-ab94-706d94233b65,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,24000,Kinh phí tổ chức tang lễ,Thu Kinh phí tổ chức tang lễ - Hộ NGUYỄN THỊ LAN [QUY_b1558222-5c18-46a7-b63c-bee1e79aebf2],Hệ thống tự động,2026-07-26,2026-09-01 10:49:55.6+00,00000000-0000-0000-0000-000000000000
d6d60607-8722-4aa5-92cc-c40af712eee6,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,5000,Kinh phí chè nước cho các hội họp TDP,Thu Kinh phí chè nước cho các hội họp TDP - Hộ LÊ VĂN LONG [QUY_a82b08b5-e23e-45ec-9ea6-a5dd9702f391],Hệ thống tự động,2026-07-24,2026-09-01 10:49:55.601+00,00000000-0000-0000-0000-000000000000
84824ab2-540e-4710-b552-1732f6617707,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,5000,Kinh phí chè nước cho các hội họp TDP,Thu Kinh phí chè nước cho các hội họp TDP - Hộ NGUYỄN SỸ HÙNG [QUY_8e5b3e54-d8f0-4292-9b19-edf290fa4dc7],Hệ thống tự động,2026-07-25,2026-09-01 10:49:55.578+00,00000000-0000-0000-0000-000000000000
962b7846-c737-4dc8-9507-f1cf1fa68c75,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,24000,Kinh phí tổ chức tang lễ,Thu Kinh phí tổ chức tang lễ - Hộ NGUYỄN SỸ HÙNG [QUY_8cb6b2ff-00ce-4fe9-b154-075197352f04],Hệ thống tự động,2026-07-25,2026-09-01 10:49:55.578+00,00000000-0000-0000-0000-000000000000
f8360f51-f8e5-405f-8658-2c8426297320,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,50000,Kinh phí chi hoạt động văn hóa - an sinh xã hội,Thu Kinh phí chi hoạt động văn hóa - an sinh xã hội - Hộ NGUYỄN SỸ HÙNG [QUY_f0d7fc44-d421-4c28-b721-ee11421012ba],Hệ thống tự động,2026-07-25,2026-09-01 10:49:55.578+00,00000000-0000-0000-0000-000000000000
ff7102dc-3a40-4f48-a607-f16d2dd0f31d,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,50000,Quỹ khuyến học,Thu Quỹ khuyến học - Hộ NGUYỄN SỸ HÙNG [QUY_52c46c84-3555-4fea-a671-507ca44fd8f9],Hệ thống tự động,2026-07-25,2026-09-01 10:49:55.578+00,00000000-0000-0000-0000-000000000000
ca9d3364-60be-4abd-899d-38c1be0919dd,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,50000,"Kinh phí chi hoạt động chăm sóc thiếu niên, nhi đồng.","Thu Kinh phí chi hoạt động chăm sóc thiếu niên, nhi đồng. - Hộ NGUYỄN SỸ HÙNG [QUY_9a21f96e-dd0a-4dae-b868-f4b72bbf5857]",Hệ thống tự động,2026-07-25,2026-09-01 10:49:55.578+00,00000000-0000-0000-0000-000000000000
d7f01195-180f-4b9b-9fb8-29feb55fa969,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,20000,Kinh phí cho điện chiếu sáng của 7 nhà văn hóa,Thu Kinh phí cho điện chiếu sáng của 7 nhà văn hóa - Hộ LÊ VĂN HOÀN [QUY_8c6cfa5b-2ae3-46b3-8d4d-a79700862d98],Hệ thống tự động,2026-07-25,2026-09-01 10:49:55.578+00,00000000-0000-0000-0000-000000000000
f688143f-e2f1-4d9e-be2e-8a901e63ca9d,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,6000,"Kinh phí bảo vệ, vệ sinh Nhà văn hóa","Thu Kinh phí bảo vệ, vệ sinh Nhà văn hóa - Hộ LÊ VĂN HOÀN [QUY_0b212ce3-3d4a-4ec9-838f-aad9482f8b9d]",Hệ thống tự động,2026-07-25,2026-09-01 10:49:55.578+00,00000000-0000-0000-0000-000000000000
a25b29ce-183b-474b-adf4-b8539a8c1186,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,2200,Internet nhà văn hóa TDP,Thu Internet nhà văn hóa TDP - Hộ LÊ VĂN HOÀN [QUY_7b9f5d2f-63ee-4de9-8572-7d1167f29706],Hệ thống tự động,2026-07-25,2026-09-01 10:49:55.578+00,00000000-0000-0000-0000-000000000000
271fbe52-b5e2-495a-b866-c0a31662c947,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,5000,Kinh phí chè nước cho các hội họp TDP,Thu Kinh phí chè nước cho các hội họp TDP - Hộ LÊ VĂN HOÀN [QUY_cb92bf96-0a04-428e-a62d-8a3e5b3092ee],Hệ thống tự động,2026-07-25,2026-09-01 10:49:55.578+00,00000000-0000-0000-0000-000000000000
9d5cdbc4-5d7d-4797-a830-d7c6a4914208,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,24000,Kinh phí tổ chức tang lễ,Thu Kinh phí tổ chức tang lễ - Hộ LÊ VĂN HOÀN [QUY_3f31ce44-fac5-45f3-bbab-bf00d7dee517],Hệ thống tự động,2026-07-25,2026-09-01 10:49:55.578+00,00000000-0000-0000-0000-000000000000
ac21ef80-56cb-4d23-87ac-702c4d654119,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,50000,Kinh phí chi hoạt động văn hóa - an sinh xã hội,Thu Kinh phí chi hoạt động văn hóa - an sinh xã hội - Hộ LÊ VĂN HOÀN [QUY_277f3598-23b3-4bd6-a81e-1e440d8ce9f1],Hệ thống tự động,2026-07-25,2026-09-01 10:49:55.578+00,00000000-0000-0000-0000-000000000000
8046cc0e-d5cd-4cb6-915e-e627afc842bd,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,50000,Quỹ khuyến học,Thu Quỹ khuyến học - Hộ LÊ VĂN HOÀN [QUY_ebf7f608-8dfc-4495-9077-c278d9696d47],Hệ thống tự động,2026-07-25,2026-09-01 10:49:55.578+00,00000000-0000-0000-0000-000000000000
5bce2c1b-a06e-4a40-9136-a29d62241015,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,50000,"Kinh phí chi hoạt động chăm sóc thiếu niên, nhi đồng.","Thu Kinh phí chi hoạt động chăm sóc thiếu niên, nhi đồng. - Hộ LÊ VĂN HOÀN [QUY_4035b457-4ae1-4421-8b61-2d027659d196]",Hệ thống tự động,2026-07-25,2026-09-01 10:49:55.578+00,00000000-0000-0000-0000-000000000000
58cc03cc-ca56-4a65-b656-83197a4d206e,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,20000,Kinh phí cho điện chiếu sáng của 7 nhà văn hóa,Thu Kinh phí cho điện chiếu sáng của 7 nhà văn hóa - Hộ NGUYỄN THỊ THANH [QUY_bbdb1848-f5d4-4bbd-8ce9-2ff8a194e2fb],Hệ thống tự động,2026-08-08,2026-09-01 10:49:55.578+00,00000000-0000-0000-0000-000000000000
80bbfa1a-9110-494a-8b10-11a9f743ed1e,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,6000,"Kinh phí bảo vệ, vệ sinh Nhà văn hóa","Thu Kinh phí bảo vệ, vệ sinh Nhà văn hóa - Hộ NGUYỄN THỊ THANH [QUY_8c1e4f63-11d4-4b94-ac68-814f8c92274b]",Hệ thống tự động,2026-08-08,2026-09-01 10:49:55.578+00,00000000-0000-0000-0000-000000000000
c69e8e4d-3f39-4270-aed0-d997afe7298b,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,2200,Internet nhà văn hóa TDP,Thu Internet nhà văn hóa TDP - Hộ NGUYỄN THỊ THANH [QUY_c0eaec48-3612-47f0-8458-aa668595c7db],Hệ thống tự động,2026-08-08,2026-09-01 10:49:55.578+00,00000000-0000-0000-0000-000000000000
06b57b38-b000-4bb7-b10b-3a7e05c0d9d0,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,5000,Kinh phí chè nước cho các hội họp TDP,Thu Kinh phí chè nước cho các hội họp TDP - Hộ NGUYỄN THỊ THANH [QUY_67e9ab90-9220-48a4-b71a-fa0feeaa28d4],Hệ thống tự động,2026-08-08,2026-09-01 10:49:55.578+00,00000000-0000-0000-0000-000000000000
c3cba318-96d9-4fc6-9405-33b539f98820,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,24000,Kinh phí tổ chức tang lễ,Thu Kinh phí tổ chức tang lễ - Hộ NGUYỄN THỊ THANH [QUY_16d87da6-2ab6-4faf-a463-37a5710db29c],Hệ thống tự động,2026-08-08,2026-09-01 10:49:55.578+00,00000000-0000-0000-0000-000000000000
bfd2c200-a94b-48cb-a8e5-2e92df1e8fee,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,50000,Kinh phí chi hoạt động văn hóa - an sinh xã hội,Thu Kinh phí chi hoạt động văn hóa - an sinh xã hội - Hộ NGUYỄN THỊ THANH [QUY_9de71abc-71e3-42f3-99bb-d7e4b9026dfd],Hệ thống tự động,2026-08-08,2026-09-01 10:49:55.578+00,00000000-0000-0000-0000-000000000000
e6291e5e-96b7-4fe8-9e82-8856e40e30cb,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,50000,Quỹ khuyến học,Thu Quỹ khuyến học - Hộ NGUYỄN THỊ THANH [QUY_e6037fc3-363f-47a9-a4da-7d2136ed1109],Hệ thống tự động,2026-08-08,2026-09-01 10:49:55.578+00,00000000-0000-0000-0000-000000000000
83af105a-bce6-497c-a3a6-8b0e853c8a07,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,50000,"Kinh phí chi hoạt động chăm sóc thiếu niên, nhi đồng.","Thu Kinh phí chi hoạt động chăm sóc thiếu niên, nhi đồng. - Hộ NGUYỄN THỊ THANH [QUY_81214f14-a363-4553-8ad5-b27b9debaff9]",Hệ thống tự động,2026-08-08,2026-09-01 10:49:55.578+00,00000000-0000-0000-0000-000000000000
37064c94-27aa-43f7-a766-f53e927319f5,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,20000,Kinh phí cho điện chiếu sáng của 7 nhà văn hóa,Thu Kinh phí cho điện chiếu sáng của 7 nhà văn hóa - Hộ NGUYỄN THỊ QUÁN [QUY_2058581c-4e8c-4f79-b177-100c802fe3b6],Hệ thống tự động,2026-07-25,2026-09-01 10:49:55.578+00,00000000-0000-0000-0000-000000000000
d790b022-df7d-4ec7-a98c-cb642351b8b5,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,6000,"Kinh phí bảo vệ, vệ sinh Nhà văn hóa","Thu Kinh phí bảo vệ, vệ sinh Nhà văn hóa - Hộ NGUYỄN THỊ QUÁN [QUY_673dddf7-356d-4422-b845-a24b93960ab8]",Hệ thống tự động,2026-07-25,2026-09-01 10:49:55.578+00,00000000-0000-0000-0000-000000000000
22501665-c236-41aa-b629-61ca1c5cc9ff,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,2200,Internet nhà văn hóa TDP,Thu Internet nhà văn hóa TDP - Hộ NGUYỄN THỊ QUÁN [QUY_5459e1a5-6ba1-4a4f-a884-9d83725c1592],Hệ thống tự động,2026-07-25,2026-09-01 10:49:55.578+00,00000000-0000-0000-0000-000000000000
0c2f7eca-f568-4796-9104-defa640ce122,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,5000,Kinh phí chè nước cho các hội họp TDP,Thu Kinh phí chè nước cho các hội họp TDP - Hộ NGUYỄN THỊ QUÁN [QUY_1b162ae1-ff1b-415f-aaae-12c74b4e3b6d],Hệ thống tự động,2026-07-25,2026-09-01 10:49:55.578+00,00000000-0000-0000-0000-000000000000
c4b65dc7-cf9f-42e9-ae69-430f72112113,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,24000,Kinh phí tổ chức tang lễ,Thu Kinh phí tổ chức tang lễ - Hộ NGUYỄN THỊ QUÁN [QUY_42c472f3-605d-429b-8ef8-af4951e6f932],Hệ thống tự động,2026-07-25,2026-09-01 10:49:55.578+00,00000000-0000-0000-0000-000000000000
f6fcd5d8-58eb-461f-90de-78999075af06,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,50000,Kinh phí chi hoạt động văn hóa - an sinh xã hội,Thu Kinh phí chi hoạt động văn hóa - an sinh xã hội - Hộ NGUYỄN THỊ QUÁN [QUY_cf76614d-5e41-4549-8f60-056684d37a00],Hệ thống tự động,2026-07-25,2026-09-01 10:49:55.578+00,00000000-0000-0000-0000-000000000000
8c4d45b2-1e18-4984-9383-1c02f9be3807,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,50000,Quỹ khuyến học,Thu Quỹ khuyến học - Hộ NGUYỄN THỊ QUÁN [QUY_bc5b05e6-a1f1-4237-88b9-74e503052150],Hệ thống tự động,2026-07-25,2026-09-01 10:49:55.578+00,00000000-0000-0000-0000-000000000000
948bfa3d-e36f-44e3-9d84-8a89e9a1d971,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,50000,"Kinh phí chi hoạt động chăm sóc thiếu niên, nhi đồng.","Thu Kinh phí chi hoạt động chăm sóc thiếu niên, nhi đồng. - Hộ NGUYỄN THỊ QUÁN [QUY_36bf9387-fae3-4c30-a761-165597efe74b]",Hệ thống tự động,2026-07-25,2026-09-01 10:49:55.578+00,00000000-0000-0000-0000-000000000000
8f2b4a40-f2d3-421e-a699-7f544ed2c2d5,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,20000,Kinh phí cho điện chiếu sáng của 7 nhà văn hóa,Thu Kinh phí cho điện chiếu sáng của 7 nhà văn hóa - Hộ PHẠM THỊ THI [QUY_028b99f7-67af-466a-9136-6f7a3778ccc4],Hệ thống tự động,2026-08-05,2026-09-01 10:49:55.579+00,00000000-0000-0000-0000-000000000000
03f10d90-21b6-4706-b2a3-9b64d3344ca3,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,6000,"Kinh phí bảo vệ, vệ sinh Nhà văn hóa","Thu Kinh phí bảo vệ, vệ sinh Nhà văn hóa - Hộ PHẠM THỊ THI [QUY_134fe6c9-3220-410f-bdae-d2fb7aac1639]",Hệ thống tự động,2026-08-05,2026-09-01 10:49:55.579+00,00000000-0000-0000-0000-000000000000
8968acae-1811-43f0-9eba-cd47f20f7126,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,2200,Internet nhà văn hóa TDP,Thu Internet nhà văn hóa TDP - Hộ PHẠM THỊ THI [QUY_c332e254-c64b-4f54-ad7a-a48605686a99],Hệ thống tự động,2026-08-05,2026-09-01 10:49:55.579+00,00000000-0000-0000-0000-000000000000
e6242b79-cef0-4084-9456-fd820a0bac62,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,5000,Kinh phí chè nước cho các hội họp TDP,Thu Kinh phí chè nước cho các hội họp TDP - Hộ PHẠM THỊ THI [QUY_ea25bd32-41de-4bed-a3cb-17e12fe6dcc0],Hệ thống tự động,2026-08-05,2026-09-01 10:49:55.579+00,00000000-0000-0000-0000-000000000000
2301b58e-e41f-47f9-a47a-d0b82ee5a192,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,24000,Kinh phí tổ chức tang lễ,Thu Kinh phí tổ chức tang lễ - Hộ PHẠM THỊ THI [QUY_890d6e27-e63c-4873-9727-e9feb93560ef],Hệ thống tự động,2026-08-05,2026-09-01 10:49:55.579+00,00000000-0000-0000-0000-000000000000
9c6fdf18-f277-4a36-922c-708835597363,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,50000,Kinh phí chi hoạt động văn hóa - an sinh xã hội,Thu Kinh phí chi hoạt động văn hóa - an sinh xã hội - Hộ PHẠM THỊ THI [QUY_6cbe4cdf-1899-4bfa-8ba6-76d03bd6c026],Hệ thống tự động,2026-08-05,2026-09-01 10:49:55.579+00,00000000-0000-0000-0000-000000000000
e9cd29a8-7928-4cbc-8bdd-4ada45b38db2,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,50000,Quỹ khuyến học,Thu Quỹ khuyến học - Hộ PHẠM THỊ THI [QUY_24a00deb-9860-4138-a5a1-a2fe91ca155f],Hệ thống tự động,2026-08-05,2026-09-01 10:49:55.579+00,00000000-0000-0000-0000-000000000000
cd3db88b-0046-42b6-af8f-a0f810ac1455,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,50000,"Kinh phí chi hoạt động chăm sóc thiếu niên, nhi đồng.","Thu Kinh phí chi hoạt động chăm sóc thiếu niên, nhi đồng. - Hộ PHẠM THỊ THI [QUY_459de9a1-3333-4853-a901-8d866b0f3231]",Hệ thống tự động,2026-08-05,2026-09-01 10:49:55.579+00,00000000-0000-0000-0000-000000000000
2b263c71-f84d-4b2a-96c5-481bd5ca9ec8,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,20000,Kinh phí cho điện chiếu sáng của 7 nhà văn hóa,Thu Kinh phí cho điện chiếu sáng của 7 nhà văn hóa - Hộ MAI VĂN HOA [QUY_ad765983-2f29-4f04-b9df-76529353ee1b],Hệ thống tự động,2026-07-25,2026-09-01 10:49:55.579+00,00000000-0000-0000-0000-000000000000
a91c86e5-573c-44a2-a0d4-ad170c9a1146,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,6000,"Kinh phí bảo vệ, vệ sinh Nhà văn hóa","Thu Kinh phí bảo vệ, vệ sinh Nhà văn hóa - Hộ MAI VĂN HOA [QUY_28e8c0cf-819c-4c14-8160-89fc803c3a88]",Hệ thống tự động,2026-07-25,2026-09-01 10:49:55.579+00,00000000-0000-0000-0000-000000000000
5ce55901-7926-4c2b-b244-35ebb141983c,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,2200,Internet nhà văn hóa TDP,Thu Internet nhà văn hóa TDP - Hộ MAI VĂN HOA [QUY_12faf273-ec05-4f67-a62a-138cd149bddc],Hệ thống tự động,2026-07-25,2026-09-01 10:49:55.579+00,00000000-0000-0000-0000-000000000000
2336bd08-2fe4-4014-9458-01bf02eaa106,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,5000,Kinh phí chè nước cho các hội họp TDP,Thu Kinh phí chè nước cho các hội họp TDP - Hộ MAI VĂN HOA [QUY_40673f37-3c7d-49a6-a829-ff6657acedf6],Hệ thống tự động,2026-07-25,2026-09-01 10:49:55.579+00,00000000-0000-0000-0000-000000000000
136ffb85-82c1-48a4-8a4b-9ab60e397075,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,24000,Kinh phí tổ chức tang lễ,Thu Kinh phí tổ chức tang lễ - Hộ MAI VĂN HOA [QUY_be477bab-fe55-4cd9-b034-7684ef3f49d9],Hệ thống tự động,2026-07-25,2026-09-01 10:49:55.579+00,00000000-0000-0000-0000-000000000000
b9e18bfa-edcf-45aa-8959-de14fde27d45,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,50000,Kinh phí chi hoạt động văn hóa - an sinh xã hội,Thu Kinh phí chi hoạt động văn hóa - an sinh xã hội - Hộ MAI VĂN HOA [QUY_1cd780ad-d460-45f4-8010-5347ec1e05e2],Hệ thống tự động,2026-07-25,2026-09-01 10:49:55.579+00,00000000-0000-0000-0000-000000000000
aa1921b2-7411-4402-8e0c-7d13259ac1f9,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,50000,Quỹ khuyến học,Thu Quỹ khuyến học - Hộ MAI VĂN HOA [QUY_e67aaad1-73b5-44be-8ad2-773aff9973ac],Hệ thống tự động,2026-07-25,2026-09-01 10:49:55.579+00,00000000-0000-0000-0000-000000000000
